date,period,gender_filter,rank,clothing_rank,category_code,category_name,product_id,brand,product_name,final_price,original_price,discount_rate,sales_label,viewers,flag,sold_out,image_url,product_url
2026-09-27,DAILY,M,24,13,002,아우터,4356794,무신사 스탠다드,[시티 레저] 후디드 라이트 다운 재킷 [블랙],76990,109900,30,판매 2.5만개,640명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20240822/4356794/4356794_17890558965193_500.jpg,https://www.musinsa.com/products/4356794
2026-09-27,DAILY,M,25,14,001,상의,7074174,트릴리온,워셔블 브이넥 레이어드 긴팔 니트_4color,33990,57000,40,급상승,2.2천명이 보는 중 / 46명이 구매 중,급상승 라벨,False,https://image.msscdn.net/images/prd_img/20260813/7074174/detail_7074174_17876438095838_500.jpg,https://www.musinsa.com/products/7074174
2026-09-27,DAILY,M,26,15,003,바지,7161034,디미트리블랙,VLAD 원턱 커브드 트랙 스웻 팬츠_(3심볼) 3 COLOR,28900,49200,41,급상승,2천명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260825/7161034/7161034_17879099065615_500.jpg,https://www.musinsa.com/products/7161034
2026-09-27,DAILY,M,27,16,001,상의,5453617,수아레,(XXL 추가) 데일리 헨리넥 니트 - 5 COLOR,33000,59000,44,판매 15만개,1.6천명이 보는 중 / 52명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250912/5453617/5453617_17593914818524_500.jpg,https://www.musinsa.com/products/5453617
2026-09-27,DAILY,M,28,17,001,상의,2149254,무신사 스탠다드,베이식 긴소매 티셔츠 2팩,26990,39800,32,판매 45만개,1.2천명이 보는 중 / 65명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20210928/2149254/2149254_17138588137724_500.jpg,https://www.musinsa.com/products/2149254
2026-09-27,DAILY,M,30,18,001,상의,5369031,마인드브릿지,와플 헨리넥 데일리 티셔츠 - 4color,27900,59900,53,판매 8.8천개,1천명이 보는 중 / 35명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250827/5369031/5369031_17754535282278_500.jpg,https://www.musinsa.com/products/5369031
2026-09-27,DAILY,M,34,19,003,바지,2578996,시그니처,더블턱 와이드 슬랙스[블랙],29000,59000,51,판매 13만개,586명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20220524/2578996/2578996_17870331293023_500.jpg,https://www.musinsa.com/products/2578996
2026-09-27,DAILY,M,35,20,003,바지,3467384,에이지오디,와이드 빅포켓 코튼 카고 밴딩 팬츠 [카키],16400,41000,60,판매 3.3만개,788명이 보는 중 / 40명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20230816/3467384/3467384_17895319440164_500.jpg,https://www.musinsa.com/products/3467384
2026-09-27,DAILY,M,36,21,003,바지,3791988,필루미네이트,데미지 워시드 데님 팬츠-미디엄 블루,30900,53000,42,판매 16만개,1.3천명이 보는 중 / 38명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20240112/3791988/3791988_17894491801613_500.jpg,https://www.musinsa.com/products/3791988
2026-09-27,DAILY,M,39,22,003,바지,5864297,디미트리블랙,[10주년기획] ©모두의 커브드 치노 팬츠_6 COLOR,29900,50000,40,판매 2.5만개,1.6천명이 보는 중 / 41명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20251231/5864297/5864297_17872891084878_500.jpg,https://www.musinsa.com/products/5864297
2026-09-27,DAILY,M,40,23,003,바지,5866558,어널러코드,브루니 커브드 데님팬츠 (생지),44800,56000,20,판매 1.4만개,558명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260102/5866558/5866558_17673383555799_500.jpg,https://www.musinsa.com/products/5866558
2026-09-27,DAILY,M,41,24,002,아우터,3551101,블랙모먼트,비건 스웨이드 오버핏 미니멀 인시전 스트레이트 집업 자켓 [브라운],39900,139000,71,판매 4.5만개,709명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20230912/3551101/3551101_16970790961650_500.jpg,https://www.musinsa.com/products/3551101
2026-09-27,DAILY,M,42,25,003,바지,1551840,제로,Deep One Tuck Sweat Pants [Grey],27300,39000,30,판매 63만개,511명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20200818/1551840/1551840_1_500.jpg,https://www.musinsa.com/products/1551840
2026-09-27,DAILY,M,43,26,002,아우터,1778404,토피,2WAY 스웻 후드 집업 (MELANGE GREY),32500,45000,28,판매 47만개,487명이 보는 중 / 30명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20210204/1778404/1778404_1_500.jpg,https://www.musinsa.com/products/1778404
2026-09-27,DAILY,M,46,27,002,아우터,7071805,데이,워시드 코튼 트랙 자켓_KHAKI,58150,109000,47,급상승,829명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260813/7071805/7071805_17883113376245_500.jpg,https://www.musinsa.com/products/7071805
2026-09-27,DAILY,M,47,28,002,아우터,5424518,데이,크롭 스웨이드 카라 자켓_BROWN,45570,78000,42,판매 4.6천개,640명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250909/5424518/5424518_17610981225431_500.jpg,https://www.musinsa.com/products/5424518
2026-09-27,DAILY,M,48,29,003,바지,5899294,디미트리블랙,VLAD 원턱 커브드 컷오프 스웻 팬츠_피그먼트 차콜,28900,50000,42,판매 6.7천개,585명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260115/5899294/5899294_17688836243092_500.jpg,https://www.musinsa.com/products/5899294
2026-09-27,DAILY,M,49,30,002,아우터,2737014,프리즘웍스,VINCENT M1965 FISHTAIL PARKA 004 _ OLIVE,197100,219000,10,판매 1.7만개,422명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20220823/2737014/2737014_1_500.jpg,https://www.musinsa.com/products/2737014
2026-09-27,DAILY,M,51,31,002,아우터,5311114,언탭트 스튜디오,2WAY 비건 스웨이드 블루종 자켓 3Color,44660,81200,45,판매 2.3만개,1.1천명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250811/5311114/5311114_17890239121962_500.jpg,https://www.musinsa.com/products/5311114
2026-09-27,DAILY,M,52,32,001,상의,2723767,수아레,(XXL 추가) 데일리 라운드 니트 - 12 COLOR,23150,49000,53,판매 29만개,1.6천명이 보는 중 / 74명이 구매 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20220818/2723767/2723767_17292130151891_500.jpg,https://www.musinsa.com/products/2723767
2026-09-27,DAILY,M,53,33,003,바지,2112059,가까이 유니언즈,[여름 or 기모 or 사계절 원단 선택] 원턱 와이드 스웨트팬츠 그레이,23400,52000,55,판매 50만개,326명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20210906/2112059/2112059_17473624399256_500.jpg,https://www.musinsa.com/products/2112059
2026-09-27,DAILY,M,55,34,002,아우터,6917752,무신사 스탠다드,[시티 레저] 시어 후디드 라이트 다운 재킷 (9 colors),125890,139900,10,판매 3천개,2천명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260724/6917752/6917752_17890189553548_500.jpg,https://www.musinsa.com/products/6917752
2026-09-27,DAILY,M,58,35,001,상의,4884577,더니트컴퍼니,수피마 쿨맥스 롱슬리브 3color,9900,36900,73,급상승,763명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20250312/4884577/4884577_17845922555551_500.jpg,https://www.musinsa.com/products/4884577
2026-09-27,DAILY,M,59,36,003,바지,1149329,무신사 스탠다드,세미 와이드 히든 밴딩 슬랙스 [블랙],45990,49900,8,판매 50만개,219명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20190910/1149329/1149329_17775152531848_500.jpg,https://www.musinsa.com/products/1149329
2026-09-27,DAILY,M,62,37,001,상의,4711529,로템버,[데일리룸 X 로템버] 오디너리 크롭 스트라이프 셔츠 [WHITE] 단품/SET,44400,74000,40,판매 2.1만개,267명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250110/4711529/4711529_17727599688374_500.jpg,https://www.musinsa.com/products/4711529
2026-09-27,DAILY,M,63,38,001,상의,7282189,디미트리블랙,© 모두의 SUPIMA® 코튼 니트_(헨리넥) 3COLOR,39900,55500,28,급상승,1.9천명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260909/7282189/7282189_17897090388279_500.jpg,https://www.musinsa.com/products/7282189
2026-09-27,DAILY,M,64,39,003,바지,7056686,디키즈,더블니 85283 루즈핏 워크팬츠 Black,52500,75000,30,급상승,699명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260812/7056686/7056686_17896217443659_500.jpg,https://www.musinsa.com/products/7056686
2026-09-27,DAILY,M,66,40,003,바지,2112061,가까이 유니언즈,[여름 or 기모 or 사계절 원단 선택] 원턱 와이드 스웨트팬츠 블랙,23400,52000,55,판매 32만개,469명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20210906/2112061/2112061_17459952841713_500.jpg,https://www.musinsa.com/products/2112061
2026-09-27,DAILY,M,71,41,002,아우터,5688003,제로,풀 집 핑거 홀 스웨트 셔츠 [블랙],27300,39000,30,판매 6.9천개,649명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20251105/5688003/5688003_17627599204861_500.jpg,https://www.musinsa.com/products/5688003
2026-09-27,DAILY,M,74,42,001,상의,3106844,챔피온,C로고 크루넥 스웨트셔츠 Black,29000,79000,63,판매 1.3천개,751명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20230224/3106844/3106844_17430480366341_500.jpg,https://www.musinsa.com/products/3106844
2026-09-27,DAILY,M,75,43,002,아우터,1620287,폴로 랄프 로렌,바이스윙 윈드브레이커 - 블랙,350550,369000,5,판매 1만개,259명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20200923/1620287/1620287_2_500.jpg,https://www.musinsa.com/products/1620287
2026-09-27,DAILY,M,76,44,002,아우터,3783092,디미트리블랙,[크롭선택] ASI 포시즌 에센셜 후드 집업_피그먼트 차콜,33900,60900,44,판매 11만개,907명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20240109/3783092/3783092_17708794030062_500.jpg,https://www.musinsa.com/products/3783092
2026-09-27,DAILY,M,77,45,002,아우터,6100901,닉켈하우스,닉켈 26 동키 후드집업,89380,149000,40,판매 6.7천개,1천명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260309/6100901/6100901_17730403884837_500.jpg,https://www.musinsa.com/products/6100901
2026-09-27,DAILY,M,78,46,003,바지,1551839,제로,Deep One Tuck Sweat Pants [Black],27300,39000,30,판매 29만개,323명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20200818/1551839/1551839_1_500.jpg,https://www.musinsa.com/products/1551839
2026-09-27,DAILY,M,79,47,003,바지,5367961,디미트리블랙,VLAD 원턱 커브드 트랙 스웻 팬츠_피그먼트 차콜,28900,49200,41,판매 5.4만개,289명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250827/5367961/5367961_17564338248285_500.jpg,https://www.musinsa.com/products/5367961
2026-09-27,DAILY,M,80,48,003,바지,3070218,커스텀어클락,데님 원턱 와이드 팬츠 11 COLOR COOSPT201,19900,49000,59,판매 2.5만개,591명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20230208/3070218/3070218_17847883628803_500.jpg,https://www.musinsa.com/products/3070218
2026-09-27,DAILY,M,81,49,003,바지,1168906,무신사 스탠다드,와이드 히든 밴딩 슬랙스 [블랙],45990,49900,8,판매 41만개,168명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20190927/1168906/1168906_17224121763738_500.jpg,https://www.musinsa.com/products/1168906
2026-09-27,DAILY,M,83,50,001,상의,5866769,트릴리온,에센셜 옥스포드 크롭 스트라이프 셔츠_3color,29990,45000,33,판매 9.6천개,209명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260102/5866769/5866769_17678641134812_500.jpg,https://www.musinsa.com/products/5866769
2026-09-27,DAILY,M,84,51,003,바지,4747231,르아르,에브리데이 커브드 팬츠 [블랙],29600,42000,30,판매 2.9만개,509명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250130/4747231/4747231_17745029104425_500.jpg,https://www.musinsa.com/products/4747231
2026-09-27,DAILY,M,87,52,001,상의,6009308,테이크이지,[기획] (2PACK 코튼16수) 솔리드 크롭 롱슬리브 - 3 COLOR,31900,75600,58,판매 5.3천개,363명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260211/6009308/6009308_17806251670642_500.jpg,https://www.musinsa.com/products/6009308
2026-09-27,DAILY,M,88,53,003,바지,6255589,알리스,[NERDKING x ALYSS] 슬릭 커브드 코튼 치노 팬츠_4COLOR,51950,74000,30,판매 1.4만개,837명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260403/6255589/6255589_17887458796825_500.jpg,https://www.musinsa.com/products/6255589
2026-09-27,DAILY,M,89,54,001,상의,2729592,챔피온,C로고 크루넥 스웨트셔츠 Normal Grey,29000,79000,63,판매 1.2천개,441명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20220819/2729592/2729592_17429694640776_500.jpg,https://www.musinsa.com/products/2729592
2026-09-27,DAILY,M,90,55,002,아우터,6788199,스파오,[리사이클] 베이직 퍼플리스 집업_SPFZG4TC01,22730,29900,24,판매 3.7천개,246명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260706/6788199/6788199_17865090873370_500.png,https://www.musinsa.com/products/6788199
2026-09-27,DAILY,M,91,56,001,상의,5275916,드로우핏,[패션플래닛X드로우핏] 워시드 크롭 옥스퍼드 셔츠 [5color],38500,55000,30,판매 1.8만개,288명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250728/5275916/5275916_17564335238263_500.jpg,https://www.musinsa.com/products/5275916
2026-09-27,DAILY,M,92,57,002,아우터,6040017,슬로우애시드,노마드 M-65 코튼 필드 자켓 [블루],95760,168000,43,,811명이 보는 중,none,False,https://image.msscdn.net/images/goods_img/20260223/6040017/6040017_17865073866975_500.jpg,https://www.musinsa.com/products/6040017
2026-09-27,DAILY,M,93,58,003,바지,7171516,노운,워시드 아크 팬츠 (더스티 네이비),127980,158000,19,,674명이 보는 중,none,False,https://image.msscdn.net/images/goods_img/20260826/7171516/7171516_17877928775317_500.jpg,https://www.musinsa.com/products/7171516
2026-09-27,DAILY,M,95,59,001,상의,5318901,후브스,VTG 인터록 헨리넥 롱슬리브 [그레이],29400,49000,40,판매 7.1천개,557명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250813/5318901/5318901_17562667095205_500.jpg,https://www.musinsa.com/products/5318901
2026-09-27,DAILY,M,96,60,003,바지,5945210,디미트리블랙,[10주년기획] © 모두의 밴딩 커브드 슬랙스_3 COLOR,28900,50000,42,판매 2.5만개,446명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260127/5945210/5945210_17696887586961_500.jpg,https://www.musinsa.com/products/5945210
2026-09-27,DAILY,M,97,61,002,아우터,5941538,데이,크롭 스웨이드 바이커 자켓_BEIGE,49670,85000,42,판매 2.3천개,502명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260127/5941538/5941538_17694865329384_500.jpg,https://www.musinsa.com/products/5941538
2026-09-27,DAILY,M,98,62,001,상의,6981524,필루미네이트,리플 스트라이프 니트 롱 슬리브-3Color,30900,49000,37,급상승,661명이 보는 중 / 31명이 구매 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260803/6981524/6981524_17895242418089_500.jpg,https://www.musinsa.com/products/6981524
2026-09-27,DAILY,M,99,63,001,상의,4302685,소라노,SORANO Basic Logo HOODIE [6Color],40380,119000,66,판매 6.7만개,415명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20240807/4302685/4302685_17229675684379_500.jpg,https://www.musinsa.com/products/4302685
2026-09-27,DAILY,M,100,64,002,아우터,6982363,필루미네이트,헤비 코튼 세미 크롭 후드 집 업-3Color,38900,69000,44,급상승,558명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260803/6982363/6982363_17881563763787_500.jpg,https://www.musinsa.com/products/6982363
2026-09-27,DAILY,M,101,65,003,바지,4556447,스켈리웩,[기모선택] 커브드 원턱 스웨트 팬츠[블랙],24000,59000,59,판매 2.7만개,311명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20241024/4556447/4556447_17890205647368_500.jpg,https://www.musinsa.com/products/4556447
2026-09-27,DAILY,M,102,66,001,상의,7109260,수아레,[젠플록스X수아레] 데일리 라운드 크롭 가디건 - 5 COLOR,31270,59000,47,급상승,592명이 보는 중 / 31명이 구매 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260819/7109260/7109260_17881382407417_500.jpg,https://www.musinsa.com/products/7109260
2026-09-27,DAILY,M,103,67,002,아우터,4619905,무신사 스탠다드,신세틱 스웨이드 워크 재킷 [브라운],121990,129900,6,판매 3.5천개,139명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20241118/4619905/4619905_17569512962986_500.jpg,https://www.musinsa.com/products/4619905
2026-09-27,DAILY,M,104,68,002,아우터,5424825,데이,크롭 스웨이드 바이커 자켓_BROWN,49670,85000,42,판매 4.3천개,313명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250909/5424825/5424825_17573832097653_500.jpg,https://www.musinsa.com/products/5424825
2026-09-27,DAILY,M,106,69,001,상의,5487078,후브스,[2PACK] 울 블랜드 크롭 니트,59800,121000,51,판매 8.4천개,161명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250918/5487078/5487078_17582845187951_500.jpg,https://www.musinsa.com/products/5487078
2026-09-27,DAILY,M,107,70,001,상의,7081442,데이,레이어드 골지 헨리넥 티셔츠_4 COLOR,30250,55000,45,급상승,722명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260814/7081442/7081442_17875557368606_500.jpg,https://www.musinsa.com/products/7081442
2026-09-27,DAILY,M,108,71,003,바지,750908,후러브스아트,유니섹스 세미 와이드 밴딩 슬랙스 블랙,24300,54000,55,판매 64만개,210명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20180406/750908/750908_17736379434172_500.jpg,https://www.musinsa.com/products/750908
2026-09-27,DAILY,M,109,72,002,아우터,7153965,노이즈,에이징 레더 워커 자켓_[BLACK],109800,169000,35,,443명이 보는 중,none,False,https://image.msscdn.net/images/goods_img/20260825/7153965/7153965_17894639362630_500.jpg,https://www.musinsa.com/products/7153965
2026-09-27,DAILY,M,111,73,002,아우터,5424793,데이,크롭 스웨이드 바이커 자켓_BLACK,49670,85000,42,판매 2.5천개,269명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250909/5424793/5424793_17610982290883_500.jpg,https://www.musinsa.com/products/5424793
2026-09-27,DAILY,M,112,74,003,바지,4757347,언탭트 스튜디오,빈티지 프론트 워싱 와이드 벌룬 데님 팬츠 4Color,28920,52580,45,판매 7.6만개,736명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250204/4757347/4757347_17389245694198_500.jpg,https://www.musinsa.com/products/4757347
2026-09-27,DAILY,M,113,75,002,아우터,7071862,데이,스웨이드 레더 트랙 자켓_CHARCOAL BLACK,56750,105000,46,,709명이 보는 중,none,False,https://image.msscdn.net/images/goods_img/20260813/7071862/7071862_17883115245091_500.jpg,https://www.musinsa.com/products/7071862
2026-09-27,DAILY,M,114,76,001,상의,5438121,디스이즈네버댓,T-Logo Hoodie Heather Grey,92650,109000,15,판매 6.9천개,487명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250910/5438121/5438121_17682811390976_500.jpg,https://www.musinsa.com/products/5438121
2026-09-27,DAILY,M,116,77,002,아우터,5329361,아디다스,후드 집업 - 그레이:블랙 / KC9317,94990,119000,20,판매 7.3천개,545명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250818/5329361/5329361_17569461783112_500.jpg,https://www.musinsa.com/products/5329361
2026-09-27,DAILY,M,120,78,001,상의,5589685,에스이에스티,Stripe Layered Long Sleeve Charcoal,24900,70000,64,판매 4.4천개,384명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20251014/5589685/5589685_17604949493993_500.jpg,https://www.musinsa.com/products/5589685
2026-09-27,DAILY,M,123,79,003,바지,5681967,텍스,TX301 커브드 배기 벌룬 데님 (중청),34000,85000,60,판매 4.8천개,522명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20251104/5681967/5681967_17782222591915_500.jpg,https://www.musinsa.com/products/5681967
2026-09-27,DAILY,M,124,80,003,바지,6119339,달렌,사이드 핀턱 와이드 나일론 팬츠,16920,59000,71,판매 7.2천개,224명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20260311/6119339/6119339_17732367624093_500.png,https://www.musinsa.com/products/6119339
2026-09-27,DAILY,M,127,81,003,바지,5681985,텍스,[린넨 라이크/사계절용선택] TX302 커브드 배기 벌룬 데님 (생지),35500,85000,58,판매 7천개,506명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20251104/5681985/5681985_17884038882382_500.jpg,https://www.musinsa.com/products/5681985
2026-09-27,DAILY,M,128,82,002,아우터,6024472,폴로 랄프 로렌,트윌 재킷-네이비,436050,459000,5,,223명이 보는 중,none,False,https://image.msscdn.net/images/goods_img/20260213/6024472/6024472_17721811237272_500.jpg,https://www.musinsa.com/products/6024472
2026-09-27,DAILY,M,129,83,003,바지,7161040,디미트리블랙,[10주년기획] © 모두의 에센셜 데님 팬츠_(세미 스트레이트 핏) 4 COLOR,29900,50000,40,급상승,1.3천명이 보는 중,급상승 라벨,False,https://image.msscdn.net/images/goods_img/20260825/7161040/7161040_17879097883537_500.jpg,https://www.musinsa.com/products/7161040
2026-09-27,DAILY,M,132,84,002,아우터,3455892,필루미네이트,타슬란 윈드 테이커 자켓-블랙,44900,89000,50,판매 2.2만개,434명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20230809/3455892/3455892_17827964402390_500.jpg,https://www.musinsa.com/products/3455892
2026-09-27,DAILY,M,133,85,001,상의,4696321,낫온리포투데이,넘버볼 후드티 [버건디],49000,79000,38,판매 6.2천개,246명이 보는 중,누적 판매 N만 돌파,False,https://image.msscdn.net/images/goods_img/20250103/4696321/4696321_17675760651546_500.jpg,https://www.musinsa.com/products/4696321
